,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,title,title_detail,link,links,author,authors,published,published_parsed,tags,id,guidislink,summary,source,appids,title_summary,nouns,date_str
287,287.0,287.0,287.0,7.0,,,,,,,,,‘Everdream Valley’ Tends Your Grandparents’ Fields on Summer Holiday,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': '‘Everdream Valley’ Tends Your Grandparents’ Fields on Summer Holiday'}",https://indiegamesplus.com/everdream-valley-preview/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/everdream-valley-preview/'}]",Jupiter Hadley,[{'name': 'Jupiter Hadley'}],"Mon, 13 Jun 2022 11:00:48 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=13, tm_hour=11, tm_min=0, tm_sec=48, tm_wday=0, tm_yday=164, tm_isdst=0)","[{'term': 'News', 'scheme': None, 'label': None}, {'term': 'Everdream Valley', 'scheme': None, 'label': None}, {'term': 'Mooneaters', 'scheme': None, 'label': None}, {'term': 'simulation', 'scheme': None, 'label': None}, {'term': 'windows', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50048,False,"everdream valley is an adorable farming game where you can spend a few months helping your grandparents work the fields and raise the livestock. slice of life, farming indie games are among...
the post ‘everdream valley’ tends your grandparents’ fields on summer holiday appeared first on indie games plus.",indigames_plus,1403650.0,"‘Everdream Valley’ Tends Your Grandparents’ Fields on Summer Holiday everdream valley is an adorable farming game where you can spend a few months helping your grandparents work the fields and raise the livestock. slice of life, farming indie games are among...
the post ‘everdream valley’ tends your grandparents’ fields on summer holiday appeared first on indie games plus.","['slice', 'your grandparents’ fields', 'the fields', 'your grandparents', '‘everdream valley', 'summer holiday', 'a few months', 'life', 'indie games', 'the livestock', '\nthe post ‘everdream valley', 'summer holiday everdream valley', 'an adorable farming game']",2022-06-13 11:00:48
288,288.0,288.0,288.0,8.0,,,,,,,,,‘Rogue Legacy 2’ – A Stunning Improvement on an Already-Great Roguelite,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': '‘Rogue Legacy 2’ – A Stunning Improvement on an Already-Great Roguelite'}",https://indiegamesplus.com/rogue-legacy-2-review/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/rogue-legacy-2-review/'}]",Dann Sullivan,[{'name': 'Dann Sullivan'}],"Fri, 10 Jun 2022 11:00:32 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=10, tm_hour=11, tm_min=0, tm_sec=32, tm_wday=4, tm_yday=161, tm_isdst=0)","[{'term': 'Reviews', 'scheme': None, 'label': None}, {'term': 'action', 'scheme': None, 'label': None}, {'term': 'Cellar Door Games', 'scheme': None, 'label': None}, {'term': 'exploration', 'scheme': None, 'label': None}, {'term': 'Rogue Legacy 2', 'scheme': None, 'label': None}, {'term': 'roguelite', 'scheme': None, 'label': None}, {'term': 'windows', 'scheme': None, 'label': None}, {'term': 'xbox one', 'scheme': None, 'label': None}, {'term': 'xbox series x/s', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50017,False,"with new classes, traits, and other additions, rogue legacy 2 improves on everything the original did well while slipping in some other great elements. rogue legacy was all about succession. well, that...
the post ‘rogue legacy 2’ – a stunning improvement on an already-great roguelite appeared first on indie games plus.",indigames_plus,1253920.0,"‘Rogue Legacy 2’ – A Stunning Improvement on an Already-Great Roguelite with new classes, traits, and other additions, rogue legacy 2 improves on everything the original did well while slipping in some other great elements. rogue legacy was all about succession. well, that...
the post ‘rogue legacy 2’ – a stunning improvement on an already-great roguelite appeared first on indie games plus.","['traits', '...\nthe post', 'some other great elements', 'an already-great roguelite', 'succession', 'everything', 'indie games', 'other additions', '‘rogue legacy', 'a stunning improvement', 'rogue legacy', 'new classes']",2022-06-10 11:00:32
289,289.0,289.0,289.0,9.0,,,,,,,,,‘Will Die Alone’ Deletes Memories to Create the Future You Want,"{'type': 'text/plain', 'language': None, 'base': 'https://indiegamesplus.com/feed/', 'value': '‘Will Die Alone’ Deletes Memories to Create the Future You Want'}",https://indiegamesplus.com/will-die-alone-review/,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://indiegamesplus.com/will-die-alone-review/'}]",Joel Couture,[{'name': 'Joel Couture'}],"Thu, 09 Jun 2022 11:00:42 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=9, tm_hour=11, tm_min=0, tm_sec=42, tm_wday=3, tm_yday=160, tm_isdst=0)","[{'term': 'News', 'scheme': None, 'label': None}, {'term': 'Arianna Ravioli', 'scheme': None, 'label': None}, {'term': 'narrative', 'scheme': None, 'label': None}, {'term': 'nintendo switch', 'scheme': None, 'label': None}, {'term': 'simulation', 'scheme': None, 'label': None}, {'term': 'Will Die Alone', 'scheme': None, 'label': None}, {'term': 'windows', 'scheme': None, 'label': None}, {'term': 'xbox one', 'scheme': None, 'label': None}, {'term': 'xbox series x/s', 'scheme': None, 'label': None}]",https://indiegamesplus.com/?p=50091,False,"will die alone tasks you with purging just the right memories from peoples’ minds in order to shape their future into what they want it to be. the dewitt corp has developed...
the post ‘will die alone’ deletes memories to create the future you want appeared first on indie games plus.",indigames_plus,1879820.0,"‘Will Die Alone’ Deletes Memories to Create the Future You Want will die alone tasks you with purging just the right memories from peoples’ minds in order to shape their future into what they want it to be. the dewitt corp has developed...
the post ‘will die alone’ deletes memories to create the future you want appeared first on indie games plus.","['order', 'the post', 'the dewitt corp', 'just the right memories', 'peoples’ minds', 'their future', 'memories', 'indie games', 'the future']",2022-06-09 11:00:42
290,290.0,290.0,290.0,0.0,,,,,,,,,"Oh Yeah, Into The Breach Is Back, Baby","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Oh Yeah, Into The Breach Is Back, Baby'}",https://kotaku.com/into-the-breach-mobile-ios-android-netflix-advanced-edi-1849103038,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/into-the-breach-mobile-ios-android-netflix-advanced-edi-1849103038'}]",Luke Plunkett,[{'name': 'Luke Plunkett'}],"Fri, 24 Jun 2022 01:40:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=24, tm_hour=1, tm_min=40, tm_sec=0, tm_wday=4, tm_yday=175, tm_isdst=0)","[{'term': 'breach', 'scheme': None, 'label': None}, {'term': 'nerd culture', 'scheme': None, 'label': None}, {'term': 'netflix', 'scheme': None, 'label': None}, {'term': 'games', 'scheme': None, 'label': None}, {'term': 'riley', 'scheme': None, 'label': None}, {'term': 'dungeons dragons', 'scheme': None, 'label': None}]",1849103038,False,"into the breach is one of the greatest turn-based tactics games of all time, so it was an absolute joy earlier today to hear that it is about to be updated with all kinds of new stuff.read more...",kotaku,,"Oh Yeah, Into The Breach Is Back, Baby into the breach is one of the greatest turn-based tactics games of all time, so it was an absolute joy earlier today to hear that it is about to be updated with all kinds of new stuff.read more...","['all kinds', 'all time', 'new stuff.read', 'baby', 'an absolute joy', 'the greatest turn-based tactics games', 'the breach']",2022-06-24 01:40:00
291,291.0,291.0,291.0,1.0,,,,,,,,,"Goodbye Zachtronics, Developers Of Very Cool Video Games","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Goodbye Zachtronics, Developers Of Very Cool Video Games'}",https://kotaku.com/zachtronics-farewell-goodbye-closing-eliza-last-call-bb-1849096767,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/zachtronics-farewell-goodbye-closing-eliza-last-call-bb-1849096767'}]",Luke Plunkett,[{'name': 'Luke Plunkett'}],"Fri, 24 Jun 2022 00:30:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=24, tm_hour=0, tm_min=30, tm_sec=0, tm_wday=4, tm_yday=175, tm_isdst=0)","[{'term': 'zachtronics', 'scheme': None, 'label': None}, {'term': 'software', 'scheme': None, 'label': None}, {'term': 'windows games', 'scheme': None, 'label': None}, {'term': 'single player video games', 'scheme': None, 'label': None}, {'term': 'linux games', 'scheme': None, 'label': None}, {'term': 'activision', 'scheme': None, 'label': None}, {'term': 'spacechem', 'scheme': None, 'label': None}, {'term': 'eliza fahey', 'scheme': None, 'label': None}, {'term': 'exapunks', 'scheme': None, 'label': None}, {'term': 'opus magnum', 'scheme': None, 'label': None}, {'term': 'puzzle video games', 'scheme': None, 'label': None}, {'term': 'matthew burns', 'scheme': None, 'label': None}, {'term': 'zach barth', 'scheme': None, 'label': None}, {'term': 'programming games', 'scheme': None, 'label': None}, {'term': 'computing', 'scheme': None, 'label': None}, {'term': 'video gaming', 'scheme': None, 'label': None}]",1849096767,False,"on july 5, zachtronics will be releasing last call bbs, a collection of stylish little puzzle games wrapped up in a retro pc gaming vibe. after 11 years in business (and even longer outside of commercial releases), a time which has seen the studio develop a cult following almost unrivalled in indie gaming, it will be…read more...",kotaku,92800.0,"Goodbye Zachtronics, Developers Of Very Cool Video Games on july 5, zachtronics will be releasing last call bbs, a collection of stylish little puzzle games wrapped up in a retro pc gaming vibe. after 11 years in business (and even longer outside of commercial releases), a time which has seen the studio develop a cult following almost unrivalled in indie gaming, it will be…read more...","['indie gaming', 'developers', 'goodbye zachtronics', 'last call bbs', 'a cult', 'stylish little puzzle games', 'business', 'very cool video games', 'july', 'a retro pc gaming vibe', 'zachtronics', 'a collection', 'commercial releases', 'the studio', '11 years']",2022-06-24 00:30:00
292,292.0,292.0,292.0,2.0,,,,,,,,,"$15,000 Later, Diablo Immortal Player Finally Has His Legendary Gem","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': '$15,000 Later, Diablo Immortal Player Finally Has His Legendary Gem'}",https://kotaku.com/diablo-immortal-gacha-loot-microtransaction-spending-qu-1849102569,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/diablo-immortal-gacha-loot-microtransaction-spending-qu-1849102569'}]",Luke Plunkett,[{'name': 'Luke Plunkett'}],"Thu, 23 Jun 2022 23:30:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=23, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'diablo', 'scheme': None, 'label': None}, {'term': 'immortal', 'scheme': None, 'label': None}, {'term': 'windows games', 'scheme': None, 'label': None}, {'term': 'role playing video games', 'scheme': None, 'label': None}, {'term': 'video games with isometric graphics', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'blizzard games', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'multiplayer online games', 'scheme': None, 'label': None}, {'term': 'kotaku au', 'scheme': None, 'label': None}, {'term': 'human interest', 'scheme': None, 'label': None}, {'term': 'quin', 'scheme': None, 'label': None}]",1849102569,False,"the last time we checked in on streamer quin and his attempts to buy his way to glory in diablo immortal, he had spent $6600 and not attained a single 5-star legendary gem. i am happy (?) to report that, after more than doubling his investment, he finally has his loot.read more...",kotaku,,"$15,000 Later, Diablo Immortal Player Finally Has His Legendary Gem the last time we checked in on streamer quin and his attempts to buy his way to glory in diablo immortal, he had spent $6600 and not attained a single 5-star legendary gem. i am happy (?) to report that, after more than doubling his investment, he finally has his loot.read more...","['his loot.read', 'his legendary gem', 'his investment', 'diablo immortal player', 'his way', 'a single 5-star legendary gem', 'diablo immortal', 'glory']",2022-06-23 23:30:00
293,293.0,293.0,293.0,3.0,,,,,,,,,"Ubisoft CEO Takes $300,000 Pay Cut After Company’s Poor Performance","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Ubisoft CEO Takes $300,000 Pay Cut After Company’s Poor Performance'}",https://kotaku.com/ubisoft-ceo-yves-guillemot-assassin-s-creed-valhalla-pa-1849102248,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/ubisoft-ceo-yves-guillemot-assassin-s-creed-valhalla-pa-1849102248'}]",Ian Walker,[{'name': 'Ian Walker'}],"Thu, 23 Jun 2022 22:25:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=22, tm_min=25, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'ubisoft', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'nintendo', 'scheme': None, 'label': None}, {'term': 'guillemot', 'scheme': None, 'label': None}, {'term': 'seine saint denis', 'scheme': None, 'label': None}, {'term': 'yves', 'scheme': None, 'label': None}, {'term': 'action adventure games', 'scheme': None, 'label': None}, {'term': 'labor', 'scheme': None, 'label': None}, {'term': 'video game publishers', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'business finance', 'scheme': None, 'label': None}, {'term': 'assassins creed', 'scheme': None, 'label': None}, {'term': 'yves guillemot', 'scheme': None, 'label': None}]",1849102248,False,"the latest ubisoft earnings reports shared that longtime chief executive yves guillemot will voluntarily take a sizable pay cut totaling €310,607 (around $327,000 usd).read more...",kotaku,,"Ubisoft CEO Takes $300,000 Pay Cut After Company’s Poor Performance the latest ubisoft earnings reports shared that longtime chief executive yves guillemot will voluntarily take a sizable pay cut totaling €310,607 (around $327,000 usd).read more...","['the latest ubisoft earnings reports', 'usd).read', 'company’s poor performance', '$300,000 pay cut', 'ubisoft ceo', 'a sizable pay cut', 'longtime chief executive yves guillemot']",2022-06-23 22:25:00
294,294.0,294.0,294.0,4.0,,,,,,,,,The Nintendo Switch Has A Big Summer Sale Right Now,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'The Nintendo Switch Has A Big Summer Sale Right Now'}",https://kotaku.com/nintendo-switch-summer-sale-discounts-mario-skyrim-star-1849102147,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/nintendo-switch-summer-sale-discounts-mario-skyrim-star-1849102147'}]",Ethan Gach,[{'name': 'Ethan Gach'}],"Thu, 23 Jun 2022 22:10:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=22, tm_min=10, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'nintendo', 'scheme': None, 'label': None}, {'term': 'nintendo switch', 'scheme': None, 'label': None}, {'term': 'wii u', 'scheme': None, 'label': None}, {'term': 'diddy kong', 'scheme': None, 'label': None}, {'term': 'mario', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'monster hunter rise', 'scheme': None, 'label': None}, {'term': 'video games developed in japan', 'scheme': None, 'label': None}, {'term': 'donkey kong', 'scheme': None, 'label': None}, {'term': 'home video game consoles', 'scheme': None, 'label': None}, {'term': 'video game sequels', 'scheme': None, 'label': None}, {'term': 'video game consoles', 'scheme': None, 'label': None}]",1849102147,False,"the dog days of summer are officially here. whether you’re trying to take your mind off the heat or the bad headlines, you’re in luck: nintendo is currently running a major sale on digital switch games. cool off with donkey kong country: tropical freeze or mind-meld with a sentient hat in super mario odyssey for 30%…read more...",kotaku,1446780.0,"The Nintendo Switch Has A Big Summer Sale Right Now the dog days of summer are officially here. whether you’re trying to take your mind off the heat or the bad headlines, you’re in luck: nintendo is currently running a major sale on digital switch games. cool off with donkey kong country: tropical freeze or mind-meld with a sentient hat in super mario odyssey for 30%…read more...","['nintendo', 'the dog days', 'your mind', 'a major sale', 'donkey kong country', 'digital switch games', 'tropical freeze', 'the heat', 'the nintendo switch', 'a big summer sale', 'mind-meld', 'a sentient hat', 'the bad headlines', 'summer', 'super mario odyssey', 'luck']",2022-06-23 22:10:00
295,295.0,295.0,295.0,5.0,,,,,,,,,"Devs Share The Wild, Secret Hacks Your Favorite Games Rely On","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Devs Share The Wild, Secret Hacks Your Favorite Games Rely On'}",https://kotaku.com/dirty-tricks-secrets-hacks-devs-assassin-s-creed-horses-1849102054,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/dirty-tricks-secrets-hacks-devs-assassin-s-creed-horses-1849102054'}]",Zack Zwiezen,[{'name': 'Zack Zwiezen'}],"Thu, 23 Jun 2022 21:50:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=21, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'charles randall', 'scheme': None, 'label': None}, {'term': 'windows games', 'scheme': None, 'label': None}, {'term': 'parkes haskell', 'scheme': None, 'label': None}, {'term': 'georg zoeller', 'scheme': None, 'label': None}, {'term': 'luke parkes', 'scheme': None, 'label': None}, {'term': 'malik', 'scheme': None, 'label': None}, {'term': 'kotaku', 'scheme': None, 'label': None}, {'term': 'logan', 'scheme': None, 'label': None}, {'term': 'minecraft', 'scheme': None, 'label': None}, {'term': 'rpg', 'scheme': None, 'label': None}, {'term': 'rolf klischewski', 'scheme': None, 'label': None}, {'term': 'alex zandra', 'scheme': None, 'label': None}, {'term': 'half life 2', 'scheme': None, 'label': None}, {'term': 'taylor swope', 'scheme': None, 'label': None}, {'term': 'steve', 'scheme': None, 'label': None}, {'term': 'obsidian', 'scheme': None, 'label': None}, {'term': 'nate purkeypile', 'scheme': None, 'label': None}]",1849102054,False,did you know all the horses in assassin’s creed 1 are built using really fucked up human skeletons? or that titan quest used invisible squirrels as in-game timers? all of this is true and is more proof that games are mostly wild collections of code and hope that have more in common with miracles than they do with…read more...,kotaku,,"Devs Share The Wild, Secret Hacks Your Favorite Games Rely On did you know all the horses in assassin’s creed 1 are built using really fucked up human skeletons? or that titan quest used invisible squirrels as in-game timers? all of this is true and is more proof that games are mostly wild collections of code and hope that have more in common with miracles than they do with…read more...","['that titan quest', 'more proof', 'code', 'your favorite games', 'the wild, secret hacks', 'miracles', 'human skeletons', 'games', 'all the horses', 'game', 'assassin', 'creed', 'wild collections', 'invisible squirrels']",2022-06-23 21:50:00
296,296.0,296.0,296.0,6.0,,,,,,,,,"Overwatch 2 Will Replace The Original, Making It Unplayable In October","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Overwatch 2 Will Replace The Original, Making It Unplayable In October'}",https://kotaku.com/overwatch-2-october-release-date-multiplatform-replace-1849101931,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/overwatch-2-october-release-date-multiplatform-replace-1849101931'}]",Jeremy Winslow,[{'name': 'Jeremy Winslow'}],"Thu, 23 Jun 2022 21:25:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=21, tm_min=25, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'overwatch', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'activision blizzard', 'scheme': None, 'label': None}, {'term': 'multiplayer video games', 'scheme': None, 'label': None}, {'term': 'transmedia storytelling', 'scheme': None, 'label': None}, {'term': 'jeff kaplan', 'scheme': None, 'label': None}, {'term': 'setting', 'scheme': None, 'label': None}, {'term': 'aaron keller', 'scheme': None, 'label': None}, {'term': 'multiplayer online games', 'scheme': None, 'label': None}, {'term': 'tracer', 'scheme': None, 'label': None}, {'term': 'first person shooters', 'scheme': None, 'label': None}, {'term': 'queen', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'development of overwatch', 'scheme': None, 'label': None}]",1849101931,False,"if you had a sneaking suspicion that blizzard’s currently in-beta hero shooter overwatch 2 would affect the 2016 original game in some way, you were absolutely correct. it turns out that when the upcoming sequel drops on october 4, it will straight-up replace overwatch, rendering that now seven-year-old game…read more...",kotaku,,"Overwatch 2 Will Replace The Original, Making It Unplayable In October if you had a sneaking suspicion that blizzard’s currently in-beta hero shooter overwatch 2 would affect the 2016 original game in some way, you were absolutely correct. it turns out that when the upcoming sequel drops on october 4, it will straight-up replace overwatch, rendering that now seven-year-old game…read more...","['the 2016 original game', 'straight-up replace overwatch', 'that blizzard', 'some way', 'october', 'the upcoming sequel', 'now seven-year-old game', 'beta', 'a sneaking suspicion']",2022-06-23 21:25:00
297,297.0,297.0,297.0,7.0,,,,,,,,,Let’s Discuss The Mind-Blowing Ending To Obi-Wan,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Let’s Discuss The Mind-Blowing Ending To Obi-Wan'}",https://kotaku.com/obi-wan-finale-disney-plus-star-wars-anakin-darth-vader-1849101661,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/obi-wan-finale-disney-plus-star-wars-anakin-darth-vader-1849101661'}]","Ari Notis, Ethan Gach,  and Zack Zwiezen","[{'name': 'Ari Notis, Ethan Gach,  and Zack Zwiezen'}]","Thu, 23 Jun 2022 21:00:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=21, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'obi wan', 'scheme': None, 'label': None}, {'term': 'obi', 'scheme': None, 'label': None}, {'term': 'the', 'scheme': None, 'label': None}, {'term': 'star wars episode iii revenge of the sith', 'scheme': None, 'label': None}, {'term': 'well', 'scheme': None, 'label': None}, {'term': 'darth vader', 'scheme': None, 'label': None}, {'term': 'andor', 'scheme': None, 'label': None}, {'term': 'lucas', 'scheme': None, 'label': None}, {'term': 'boba fett', 'scheme': None, 'label': None}, {'term': 'padme', 'scheme': None, 'label': None}, {'term': 'yoda', 'scheme': None, 'label': None}, {'term': 'qui gon jinn', 'scheme': None, 'label': None}, {'term': 'obi wan kenobi', 'scheme': None, 'label': None}, {'term': 'jedi', 'scheme': None, 'label': None}, {'term': 'ari qui gon', 'scheme': None, 'label': None}, {'term': 'krennic', 'scheme': None, 'label': None}, {'term': 'ethan ethan', 'scheme': None, 'label': None}, {'term': 'ethan darth maul', 'scheme': None, 'label': None}, {'term': 'anakin', 'scheme': None, 'label': None}, {'term': 'luke his', 'scheme': None, 'label': None}, {'term': 'ari obi wan', 'scheme': None, 'label': None}, {'term': 'zack obi wan', 'scheme': None, 'label': None}, {'term': 'fictional cyborgs', 'scheme': None, 'label': None}, {'term': 'zack lol', 'scheme': None, 'label': None}, {'term': 'disney', 'scheme': None, 'label': None}, {'term': 'leia', 'scheme': None, 'label': None}, {'term': 'ari oh', 'scheme': None, 'label': None}, {'term': 'zack vader', 'scheme': None, 'label': None}, {'term': 'solo', 'scheme': None, 'label': None}, {'term': 'zack yeah', 'scheme': None, 'label': None}, {'term': 'ethan gach', 'scheme': None, 'label': None}, {'term': 'lucasfilm', 'scheme': None, 'label': None}, {'term': 'ethan least', 'scheme': None, 'label': None}, {'term': 'qui gon', 'scheme': None, 'label': None}, {'term': 'hayden christensen', 'scheme': None, 'label': None}, {'term': 'darth maul', 'scheme': None, 'label': None}, {'term': 'zack qui gon', 'scheme': None, 'label': None}, {'term': 'ethan ari', 'scheme': None, 'label': None}, {'term': 'lightsaber', 'scheme': None, 'label': None}, {'term': 'sith', 'scheme': None, 'label': None}, {'term': 'grievous', 'scheme': None, 'label': None}, {'term': 'ari omg', 'scheme': None, 'label': None}, {'term': 'ari hahahah', 'scheme': None, 'label': None}, {'term': 'ethan zack', 'scheme': None, 'label': None}, {'term': 'ethan love', 'scheme': None, 'label': None}, {'term': 'honestly', 'scheme': None, 'label': None}, {'term': 'fictional characters', 'scheme': None, 'label': None}, {'term': 'ewan mcgregor', 'scheme': None, 'label': None}, {'term': 'ari notis', 'scheme': None, 'label': None}, {'term': 'fiction', 'scheme': None, 'label': None}, {'term': 'zack zwiezen', 'scheme': None, 'label': None}]",1849101661,False,"so, obi-wan. if nothing else, you can’t deny that it was a tv show, and that after six episodes, it has now ended its run on disney+, at least for now. obviously, kotaku’s biggest star wars nerds—ethan gach, ari notis, and, no surprise here for longtime readers, zack zwiezen—had to talk about the finale, the show’s…read more...",kotaku,,"Let’s Discuss The Mind-Blowing Ending To Obi-Wan so, obi-wan. if nothing else, you can’t deny that it was a tv show, and that after six episodes, it has now ended its run on disney+, at least for now. obviously, kotaku’s biggest star wars nerds—ethan gach, ari notis, and, no surprise here for longtime readers, zack zwiezen—had to talk about the finale, the show’s…read more...","['the show’s', 'obi', 'zack zwiezen', 'ethan gach', 'disney+', 'ari notis', 'six episodes', 'a tv show', 'its run', 'kotaku’s biggest star wars', 'longtime readers', 'the finale', 'wan', '’s']",2022-06-23 21:00:00
298,298.0,298.0,298.0,8.0,,,,,,,,,American Arcadia Is Reviving The Long-Lost Art Of Multiple-Perspective Games,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'American Arcadia Is Reviving The Long-Lost Art Of Multiple-Perspective Games'}",https://kotaku.com/american-arcadia-preview-raw-fury-call-of-the-sea-tribe-1849101531,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/american-arcadia-preview-raw-fury-call-of-the-sea-tribe-1849101531'}]",Ari Notis,[{'name': 'Ari Notis'}],"Thu, 23 Jun 2022 20:35:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=20, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'arcadia', 'scheme': None, 'label': None}, {'term': 'golgo', 'scheme': None, 'label': None}, {'term': 'platform game', 'scheme': None, 'label': None}, {'term': 'trevor', 'scheme': None, 'label': None}, {'term': 'video game genres', 'scheme': None, 'label': None}, {'term': 'rpg', 'scheme': None, 'label': None}, {'term': 'side scrolling video game', 'scheme': None, 'label': None}, {'term': 'video gaming', 'scheme': None, 'label': None}, {'term': 'action game', 'scheme': None, 'label': None}, {'term': 'tatiana delgado', 'scheme': None, 'label': None}, {'term': 'game design', 'scheme': None, 'label': None}, {'term': 'out of the blue', 'scheme': None, 'label': None}, {'term': 'arcadia in the arts and popular culture', 'scheme': None, 'label': None}, {'term': 'video game design', 'scheme': None, 'label': None}, {'term': 'gus', 'scheme': None, 'label': None}, {'term': 'the truman show', 'scheme': None, 'label': None}, {'term': 'ubisoft', 'scheme': None, 'label': None}, {'term': 'angela', 'scheme': None, 'label': None}, {'term': 'crash bandicoot', 'scheme': None, 'label': None}]",1849101531,False,it’s not the sort of thing you often see in games these days.read more...,kotaku,1249040.0,American Arcadia Is Reviving The Long-Lost Art Of Multiple-Perspective Games it’s not the sort of thing you often see in games these days.read more...,"['multiple-perspective games', 'thing', 'american arcadia', 'games', 'the long-lost art']",2022-06-23 20:35:00
